MOFname,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],functional_groups,metal_linker,organic_linker1,organic_linker2,topology,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol]
mof_unit_pretest_505,2550.0909780000002,1095.8606400000001,2887.6700000000001,0.29555999999999999,0.41420000000000001,NH2-Et,3,18,19,pcu,14.452490620000001,5.4823709999999997
mof_unit_pretest_506,1658.5131469999999,729.27472,3214.75,0.36881999999999998,0.50509999999999999,OH,3,14,25,pcu,12.634029290000001,5.3697339999999993
mof_unit_pretest_507,4284.1705340000008,2222.5798399999999,1861.3299999999999,0.29651,0.34420000000000001,NHMe-OH,1,9,24,pcu,16.582749929999999,5.7131780000000001
mof_unit_pretest_508,1985.7528030000001,1180.6822400000001,1246.0899999999999,0.17902000000000001,0.18129999999999999,Cl-Et,2,18,24,pcu,28.03144829,6.8937410000000003
mof_unit_pretest_509,5068.9632149999998,2233.03042,2562.23,0.36324000000000001,0.49659999999999999,OH-NHMe,3,9,11,nbo,10.457412550000001,5.4621230000000001
mof_unit_pretest_510,2130.6711770000002,1668.2567200000001,0,0.070209999999999995,0.053999999999999999,OMe-COOH,2,9,18,pcu,34.472727450000001,8.142709
mof_unit_pretest_511,3401.3155299999999,2053.0741600000001,1056.9200000000001,0.16536999999999999,0.16500000000000001,CN,9,10,29,sra,73.422411929999996,7.3051039999999992
mof_unit_pretest_512,5290.1128790000002,3192.2790399999999,1225.25,0.17842,0.17810000000000001,CN-H,12,22,22,bcu,33.634993080000001,7.2258469999999999
mof_unit_pretest_513,6300.4551340000007,2175.06432,3452.0900000000001,0.4912399999999999,0.8569,COOH,3,17,17,pcu,11.832684070000001,4.5868820000000001
mof_unit_pretest_514,1950.107984,1629.0339429999999,0,0.066559999999999994,0.048000000000000001,F,4,4,9,acs,86.693614969999999,9.2611500000000007
mof_unit_pretest_515,3997.6633310000002,1295.92004,3257,0.49118000000000001,0.91249999999999998,OEt,3,17,27,pcu,11.48792065,5.3689530000000003
mof_unit_pretest_516,1985.0280780000001,1371.8343600000001,0,0.11771,0.1026,OMe-SO3H,3,1,3,pcu,25.165060489999998,6.8196560000000002
mof_unit_pretest_517,1645.754915,1520.336843,0,0.13447000000000001,0.0877,F-I,4,5,24,acs,45.039777989999997,6.7614509999999992
mof_unit_pretest_518,2469.0282820000002,935.53226299999994,3242.3099999999999,0.4292399999999999,0.68220000000000003,F-Et,3,16,18,pcu,10.170460840000001,4.9032830000000001
mof_unit_pretest_519,4593.1807079999999,1462.4282989999999,3919.77,0.45035999999999998,0.8518,OPr-F,2,3,13,pcu,10.346856470000001,5.2917100000000001
mof_unit_pretest_520,2169.9097420000003,2157.4208359999998,0,0.041430000000000002,0.025100000000000001,NO2-HCO,10,48,51,etb,44.92299775,7.6702820000000003
mof_unit_pretest_521,1156.6500640000002,750.44595000000004,1575.1099999999999,0.23776,0.22070000000000001,NHMe-I,2,11,14,pcu,13.35334557,5.6751319999999996
mof_unit_pretest_522,3249.8679870000001,1468.7386800000002,2559.3899999999999,0.34261999999999998,0.45650000000000002,NO2-CN,9,16,26,sra,41.703123609999999,6.4303530000000002
mof_unit_pretest_523,1166.7207100000001,968.67818,0,0,0,NHMe-Ph,3,14,22,pcu,21.826340649999999,8.0448339999999998
mof_unit_pretest_524,4356.6490720000002,2464.9753600000004,0,0.21143999999999999,0.22500000000000001,Me,1,9,15,pcu,15.8727345,5.7011789999999998
mof_unit_pretest_525,2898.1295150000001,1192.1133600000001,3090.8400000000001,0.40528999999999998,0.59340000000000004,SO3H-OEt,2,8,22,pcu,12.00824881,6.1038810000000003
mof_unit_pretest_526,1114.1334830000001,631.49239999999998,1686.8199999999999,0.26893,0.28570000000000001,OH,2,1,22,pcu,15.492283260000001,5.6791660000000004
mof_unit_pretest_527,939.86768600000005,593.48901999999998,1132.3900000000001,0.18162,0.17319999999999999,OPr,2,4,5,pcu,19.13393494,6.0883980000000006
mof_unit_pretest_528,1482.5358389999999,671.28015999999991,2364.21,0.34150999999999998,0.45419999999999999,Et-H,3,4,20,pcu,14.520649349999999,5.1054199999999996
mof_unit_pretest_529,907.567678,645.15675999999996,0,0.12247,0.1038,HCO,3,10,18,pcu,66.792666240000003,7.1273140000000001
mof_unit_pretest_530,3663.048909000001,1320.0178800000001,3117.4000000000001,0.38621,0.64539999999999997,OEt,3,2,7,pcu,12.9917578,5.5317249999999998
mof_unit_pretest_531,1609.4060930000001,673.25297999999998,3315.0799999999999,0.37822,0.54449999999999998,OPr,3,11,17,pcu,10.508819040000001,4.4039330000000003
mof_unit_pretest_532,902.12033799999995,705.48635999999999,0,0.10447999999999991,0.080500000000000002,HCO-H,2,4,10,pcu,90.729413589999993,8.0534529999999993
mof_unit_pretest_533,1605.0388969999999,1362.5809859999999,0,0,0,F-NH2,9,2,22,sra,72.272711869999995,10.045450000000001
mof_unit_pretest_534,2999.270231,1493.94154,2391.0100000000002,0.30746000000000001,0.37169999999999997,COOH-NO2,2,18,23,pcu,12.89520548,5.4856410000000002
mof_unit_pretest_535,1248.480425,767.36267999999995,934.78999999999996,0.13513,0.13239999999999999,OPr,3,5,7,pcu,18.964312300000003,6.3001040000000001
mof_unit_pretest_536,2998.1457409999998,1132.2068400000001,3650.0900000000001,0.35164000000000001,0.56079999999999997,Me-OPr,2,18,23,pcu,8.66467761,4.9904809999999999
mof_unit_pretest_537,1816.3486210000001,1131.2558800000002,1136.05,0.17501,0.16919999999999999,NH2-Cl,3,10,29,pcu,49.072617170000001,7.1878310000000001
mof_unit_pretest_538,3095.8098,1810.3270199999999,1546.6700000000001,0.22171999999999989,0.2283,OMe-SO3H,12,4,13,bcu,26.147033990000001,6.2793559999999999
mof_unit_pretest_539,2920.1430070000001,1138.0675799999999,3339.2399999999998,0.43110999999999999,0.66610000000000003,Cl,3,14,29,pcu,11.746279120000001,5.0980280000000002
mof_unit_pretest_540,1789.8196879999998,881.58418599999993,2481.1700000000001,0.3604,0.44059999999999999,F-H,2,14,26,pcu,12.38212942,5.2453690000000002
mof_unit_pretest_541,2643.6668249999998,1174.7834600000001,2570.3400000000001,0.29427999999999999,0.39879999999999999,CN-OEt,3,2,16,pcu,11.53789302,5.6074570000000001
mof_unit_pretest_542,1870.24604,1624.01252,565.03999999999996,0.11207,0.077700000000000005,I-H,9,5,18,sra,14.82772578,8.6171619999999987
mof_unit_pretest_543,2899.9742150000002,1946.0704000000001,1250.8199999999999,0.20380999999999999,0.18290000000000001,Cl-OH,9,16,17,sra,40.338735550000003,6.6927100000000008
mof_unit_pretest_544,2974.183047,1513.3509200000001,2195.8200000000002,0.38266,0.45290000000000002,I-Et,3,2,18,pcu,10.87951492,5.1008389999999997
mof_unit_pretest_545,1589.087526,887.20824000000005,2431.0900000000001,0.32479999999999998,0.3503,OH,3,1,17,pcu,16.330923609999999,5.739617
mof_unit_pretest_546,3877.0668030000002,2901.39768,297.49000000000001,0.13622000000000001,0.1096,H-OH,4,1,4,acs,64.422631910000007,6.4526890000000003
mof_unit_pretest_547,3894.6863159999998,3189.8996929999998,197.06,0.092710000000000001,0.068199999999999997,F,4,4,15,acs,62.579279100000001,8.2444679999999995
mof_unit_pretest_548,2105.6447910000002,1452.6880799999999,0,0.085709999999999995,0.074800000000000005,COOH,9,18,24,sra,81.50383459999999,8.7602340000000005
mof_unit_pretest_549,3752.4427489999998,2073.4977199999998,1640.6700000000001,0.25044,0.27289999999999998,H,4,17,17,acs,40.153625820000002,6.0187309999999998
mof_unit_pretest_550,1359.1201880000001,1211.9609399999999,594.29999999999995,0.15301999999999999,0.1033,I-COOH,9,5,24,sra,27.424881750000001,6.9443800000000007
mof_unit_pretest_551,3562.2544250000001,1380.0617890000001,3119.0599999999999,0.35848000000000002,0.55720000000000003,F-Pr,3,7,16,pcu,11.31429097,5.202496
mof_unit_pretest_552,4397.7195250000004,1640.9997599999999,3137.0799999999999,0.41936000000000001,0.67679999999999996,HCO,9,3,18,sra,31.836657129999999,6.7501810000000004
mof_unit_pretest_553,1128.718562,897.29315999999994,720.55999999999995,0.1521799999999999,0.1153,Br-COOH,2,4,11,pcu,32.947765689999997,6.4784480000000002
mof_unit_pretest_554,3893.4945160000002,2721.5001600000001,796.10000000000002,0.1560099999999999,0.13439999999999999,Et,4,1,11,acs,48.864212279999997,6.7575419999999999
mof_unit_pretest_555,2207.737948,989.61612000000002,2394.4299999999998,0.34712999999999999,0.46639999999999998,NH2-NHMe,3,17,24,pcu,13.177828119999999,5.1382810000000001
mof_unit_pretest_556,1542.8008480000001,962.64828,1512.5,0.22825999999999999,0.2203,NO2-H,2,4,18,pcu,35.170271759999999,6.2559699999999996
mof_unit_pretest_557,1118.4721,727.67072000000007,1047.6900000000001,0.16353999999999999,0.15140000000000001,NH2,2,14,22,pcu,21.988080149999998,6.5411020000000004
mof_unit_pretest_558,1300.727126,871.26004,1232.1500000000001,0.22046999999999989,0.19819999999999999,NO2-H,3,4,16,pcu,36.404845020000003,6.9076199999999996
mof_unit_pretest_559,2301.149351,1990.6262400000001,0,0.10217,0.071099999999999997,NO2,3,22,22,pcu,38.144138159999997,7.178661
mof_unit_pretest_560,1363.931648,932.20083999999997,889.40999999999997,0.17593,0.155,OMe,9,4,5,sra,19.423477299999998,5.580781
mof_unit_pretest_561,2150.677291,1139.3725199999999,2106.54,0.29158000000000001,0.33150000000000002,Cl-OPr,2,13,20,pcu,18.546416799999999,5.9830310000000004
mof_unit_pretest_562,3052.0507769999999,1561.6285800000001,2375.3400000000001,0.35504999999999998,0.41789999999999999,NO2-I,12,4,13,bcu,19.064935649999999,5.2251479999999999
mof_unit_pretest_563,2610.0054060000002,1504.6831199999999,1359.4400000000001,0.19664000000000001,0.2054,Ph-NO2,9,13,21,sra,22.988122400000002,6.2880940000000001
mof_unit_pretest_564,2927.2461920000001,1021.78056,3119.4299999999998,0.38807999999999998,0.66949999999999998,NHMe-Et,3,3,10,pcu,12.00450648,4.8438829999999999
mof_unit_pretest_565,1082.6406470000002,714.85492599999998,0,0.20054,0.18290000000000001,F-Cl,3,10,26,pcu,16.82990002,6.1441809999999997
mof_unit_pretest_566,1308.038511,735.32236,1602.46,0.25742999999999999,0.27579999999999999,OEt,3,4,16,pcu,22.153420759999999,6.147303
mof_unit_pretest_567,1497.9689350000001,915.05316000000005,1608.77,0.25985999999999998,0.25619999999999998,Cl-COOH,3,1,18,pcu,23.382039630000001,5.7654579999999997
mof_unit_pretest_568,3350.9448459999999,1731.58248,2035.7,0.24765999999999999,0.28860000000000002,NH2,2,16,16,pcu,26.454371470000002,5.9538289999999998
mof_unit_pretest_569,1632.1476929999999,1282.4428800000001,521.60000000000002,0.10157999999999991,0.077899999999999997,H-NO2,9,4,2,sra,37.932933460000001,7.0975919999999997
mof_unit_pretest_570,2274.3236379999998,1686.74812,471.19,0.1062,0.086199999999999999,HCO-Me,3,14,14,pcu,45.179127790000003,7.5984869999999987
mof_unit_pretest_571,2254.9652230000002,1352.6568400000001,0,0.13564999999999999,0.13619999999999999,OMe-HCO,9,11,18,sra,69.557201309999996,7.8519079999999999
mof_unit_pretest_572,2298.7072410000001,851.43911999999989,3129.3899999999999,0.45068999999999998,0.73280000000000001,OEt,3,13,17,pcu,12.354445009999999,4.9549000000000003
mof_unit_pretest_573,3851.8863179999998,1707.152779,3097.6500000000001,0.45121,0.61309999999999998,H-F,3,38,38,fof,13.04801323,4.9043669999999997
mof_unit_pretest_574,1905.014666,1279.70084,1502.0899999999999,0.25931999999999999,0.23250000000000001,SO3H-H,3,2,5,pcu,39.677695450000002,6.0083699999999993
mof_unit_pretest_575,1637.7787970000002,1023.3114399999999,1402.6600000000001,0.2394,0.23069999999999999,NO2,9,4,11,sra,15.87300568,5.4712870000000002
mof_unit_pretest_576,2033.3058390000001,1747.1175599999999,767.19000000000005,0.15498999999999999,0.1086,OH-Br,2,9,18,pcu,31.667965110000001,6.5207230000000003
mof_unit_pretest_577,4181.582735,2465.2442799999999,0,0.12082,0.1234,Pr-NHMe,1,24,24,pcu,16.702277129999999,6.0959680000000001
mof_unit_pretest_578,3498.4796909999995,1454.622936,3225.46,0.39895999999999998,0.57779999999999998,F-COOH,9,6,18,sra,17.35845046,5.6898489999999997
mof_unit_pretest_579,2130.3764809999998,1524.84808,0,0.084370000000000001,0.070999999999999994,CN,9,2,18,sra,133.05765490000002,8.743799000000001
mof_unit_pretest_580,2014.093877,1109.9446399999999,1906.0599999999999,0.25921,0.2833,COOH-SO3H,2,18,24,pcu,30.19956071,5.7507419999999998
mof_unit_pretest_581,2550.7662089999999,1142.3277599999999,2101.1900000000001,0.25738,0.34610000000000002,Pr-OMe,2,7,10,pcu,14.18077826,6.717892
mof_unit_pretest_582,1783.6799470000001,1053.2447199999999,1983.6900000000001,0.31775999999999999,0.3241,Br,2,14,26,pcu,20.015973979999998,5.4811699999999997
mof_unit_pretest_583,4207.9145799999997,2089.5431359999998,1973.25,0.3967,0.48110000000000003,Et-Br,10,43,54,etb,21.508889199999999,5.6286510000000005
mof_unit_pretest_584,2794.9682560000001,1565.7264399999999,1600.25,0.22373999999999999,0.24049999999999999,OH-NH2,9,10,28,sra,39.738169669999998,6.8902390000000002
mof_unit_pretest_585,5431.2774609999997,2289.6810800000003,2911.9899999999998,0.30630000000000002,0.43759999999999999,OMe-H,4,7,7,acs,21.356342260000002,5.7822659999999999
mof_unit_pretest_586,4011.1402659999999,2785.6700000000001,805.86000000000001,0.15353,0.1331,Pr,4,11,15,acs,35.666430589999997,6.8776529999999996
mof_unit_pretest_587,2055.3336610000001,1080.0046400000001,1684.4100000000001,0.25768999999999997,0.29530000000000001,OH-OMe,2,9,18,pcu,19.652296710000002,5.5955539999999999
mof_unit_pretest_588,1543.9710419999999,1448.5092400000001,1019.83,0.2346,0.15060000000000001,Br,2,1,17,pcu,15.95925755,5.5078690000000003
mof_unit_pretest_589,1530.93992,985.84572000000003,759.25,0.13567000000000001,0.12690000000000001,OMe,2,1,18,pcu,22.84230123,6.8580630000000005
mof_unit_pretest_590,1331.9618760000001,697.50896,2213.9200000000001,0.30982999999999999,0.35630000000000001,H-HCO,2,1,13,pcu,21.743126279999998,5.9538679999999999
mof_unit_pretest_591,1335.213219,815.70780000000002,1329.5799999999999,0.23744000000000001,0.2341,SO3H,2,14,16,pcu,24.56963322,6.2405850000000003
mof_unit_pretest_592,1098.848639,745.67939999999999,0,0.081320000000000003,0.0722,OH-OPr,2,4,24,pcu,27.992580589999999,7.3852990000000007
mof_unit_pretest_593,2182.673992,1970.660877,493.29000000000002,0.12642,0.0843,F-Cl,2,22,22,pcu,22.68228294,5.9911469999999998
mof_unit_pretest_594,1639.0295530000001,723.63896,2975.3299999999999,0.33080999999999999,0.45119999999999999,NHMe-CN,2,1,23,pcu,13.49805134,5.0638079999999999
mof_unit_pretest_595,1652.0778399999999,1060.10556,1473.99,0.25028,0.2349,H-Cl,2,14,23,pcu,25.31734659,5.7734300000000003
mof_unit_pretest_596,1172.068041,1217.1366660000001,0,0,0,F-NO2,3,4,22,pcu,34.335812140000002,6.6750300000000005
mof_unit_pretest_597,2337.3901489999998,977.50764000000004,3038.3600000000001,0.39318999999999998,0.56620000000000004,HCO,3,18,24,pcu,11.774774430000001,5.3494590000000004
mof_unit_pretest_598,3505.0358689999998,1396.7570800000001,3177.1599999999999,0.39323000000000002,0.59430000000000005,Ph,9,6,18,sra,30.704288210000001,6.0672139999999999
mof_unit_pretest_599,1078.896369,946.50567999999998,0,0.11382,0.078100000000000003,COOH,2,10,10,pcu,64.296389340000005,7.8666910000000003
mof_unit_pretest_600,3500.8138100000001,2091.05494,2087.1300000000001,0.33717999999999998,0.34000000000000002,I-NH2,9,6,18,sra,33.277081979999998,6.2773910000000006
mof_unit_pretest_601,1541.7370350000001,1266.1521399999999,853.08000000000004,0.17705000000000001,0.1298,NO2-I,3,14,18,pcu,50.087068070000001,7.1570729999999996
mof_unit_pretest_602,1925.542201,1347.5486000000001,1191.74,0.21734000000000001,0.187,Br-Cl,9,13,24,sra,10.46392552,5.6065589999999998
mof_unit_pretest_603,1955.4523509999999,1484.8888400000001,574.91999999999996,0.12449,0.098699999999999996,H,4,4,4,acs,59.10678498,8.5837039999999991
mof_unit_pretest_604,1114.791297,755.18304000000001,1107.3699999999999,0.19664999999999999,0.17480000000000001,NO2-OH,3,4,24,pcu,37.741563800000002,6.4051589999999994
mof_unit_pretest_605,3568.4201589999998,1138.29908,3403.3400000000001,0.46107999999999999,0.87050000000000005,Pr-H,2,17,26,pcu,10.227172270000001,5.3194350000000004
mof_unit_pretest_606,5163.3352000000004,2551.7555579999998,2183.8200000000002,0.30243999999999999,0.36849999999999999,F-Pr,12,12,22,bcu,17.65432981,5.6968290000000001
mof_unit_pretest_607,2273.2014210000002,1452.7641599999999,1436.3299999999999,0.23493,0.22140000000000001,NHMe,4,14,19,acs,27.468889690000001,5.8507020000000001
mof_unit_pretest_608,946.42110300000002,701.42960000000005,0,0.125,0.1016,NHMe-Br,2,4,5,pcu,36.729463889999998,6.3420579999999998
mof_unit_pretest_609,1628.845294,919.472036,1909.51,0.24595,0.26240000000000002,F-Ph,3,22,25,pcu,10.88930569,5.11402
mof_unit_pretest_610,1605.461325,822.56112000000007,2339.8299999999999,0.29959000000000002,0.35210000000000002,OPr-Br,2,13,14,pcu,14.72665331,5.3814120000000001
mof_unit_pretest_611,1145.147794,798.46614,0,0.082139999999999894,0.070900000000000005,NHMe-OEt,3,4,22,pcu,33.082735329999998,7.1295809999999999
mof_unit_pretest_612,1246.9718369999998,1377.22253,491.37,0.13014999999999999,0.070999999999999994,Et-I,2,14,19,pcu,33.32411965,6.455495
mof_unit_pretest_613,3086.038822,2377.5108800000003,0,0.056169999999999998,0.043900000000000002,H-HCO,9,18,29,sra,47.721071430000002,9.2694460000000003
mof_unit_pretest_614,2508.170001,2076.716797,286.76999999999998,0.13874,0.1009,F-SO3H,9,16,16,sra,62.561706540000003,6.8838720000000002
mof_unit_pretest_615,2236.6300809999998,1202.09384,2034.8,0.29579,0.33139999999999997,Cl-NHMe,2,17,22,pcu,15.529893319999999,5.4815319999999996
mof_unit_pretest_616,1607.952857,791.75092000000006,2154.0799999999999,0.30901999999999991,0.37790000000000001,Et,2,13,15,pcu,17.47397166,5.6338900000000001
mof_unit_pretest_617,3631.7670680000001,1340.38096,3108.6500000000001,0.38368999999999998,0.62609999999999999,Et-OMe,2,18,27,pcu,16.698554229999999,5.7386040000000005
mof_unit_pretest_618,1955.9907040000001,1520.656675,0,0.084839999999999999,0.065699999999999995,Me-F,9,13,2,sra,81.49099253,9.0668209999999991
mof_unit_pretest_619,1049.134677,569.06079999999997,2393.1500000000001,0.29196,0.32419999999999999,HCO,3,10,25,pcu,13.785831010000001,5.4406569999999999
mof_unit_pretest_620,1987.6039410000001,2311.9300400000002,0,0.084470000000000003,0.043700000000000003,Br-Cl,4,1,22,acs,69.305366149999998,7.7634940000000006
mof_unit_pretest_621,2948.1792489999998,1263.0256790000001,3328.5100000000002,0.34115000000000001,0.47949999999999998,F-NHMe,2,11,29,pcu,15.28979621,5.4483079999999999
mof_unit_pretest_622,4466.6096390000002,1394.134446,4111.3800000000001,0.44577,0.86009999999999998,OPr-F,3,3,13,pcu,6.7062661720000003,4.9514990000000001
mof_unit_pretest_623,1500.454643,979.97691999999995,588.51999999999998,0.10374,0.095699999999999993,NHMe-OPr,2,14,20,pcu,21.52478434,5.8331439999999999
mof_unit_pretest_624,5173.6562739999999,3179.9869180000001,1205.8699999999999,0.19095000000000001,0.18709999999999999,F-OMe,12,4,11,bcu,26.91296767,6.3470839999999997
mof_unit_pretest_625,3305.8329610000001,1889.1120800000001,848.22000000000003,0.19466,0.2051,HCO-NHMe,9,17,25,sra,29.393557560000001,7.6509229999999997
mof_unit_pretest_626,1955.434013,1535.9340400000001,260.47000000000003,0.10886999999999999,0.083500000000000005,H-NO2,4,4,22,acs,77.348752770000004,8.2104719999999993
mof_unit_pretest_627,4085.0495099999998,4190.4595330000002,0,0.057320000000000003,0.033599999999999998,SO3H-F,4,11,14,acs,99.697459690000002,9.8116249999999994
mof_unit_pretest_628,2230.634438,1256.13212,1587.99,0.25141999999999998,0.26889999999999997,SO3H,2,9,17,pcu,34.647572680000003,6.4083180000000004
mof_unit_pretest_629,2051.3971310000002,995.66984000000002,2740.9299999999998,0.34882999999999997,0.43280000000000002,COOH-H,2,16,20,pcu,16.998883110000001,5.6205910000000001
mof_unit_pretest_630,1162.689537,619.2056,2011.74,0.2787,0.31519999999999998,Me,3,12,15,pcu,14.126478580000001,5.3224980000000004
mof_unit_pretest_631,1684.2610110000001,1381.1472000000001,516.63,0.12559999999999999,0.092200000000000004,Cl-NO2,9,11,2,sra,42.954623750000003,6.7835029999999996
